id,text,label,Comments
100558,"Because a good ancestor is the one named after, when some presidents heard this news they wrote their condolence messages to the royal family.","Ejaakɛ blematsɛ kpakpa ji mɔ ni atsĩ etã kɛnyiɛ sɛɛ, beni maŋ nɔyelɔi komɛi nu nɛkɛ adafitswaa nɛɛ, ni amɛŋmala amɛ shɛɛ saji lɛ amɛha odehei aweku lɛ.",
62680,"For a healthy society, local leaders need to work closery with medical officers.","Kɛha maŋhewalɛnamɔ kpakpa lɛ, esa ni hienyiɛlɔi kɛ hewalɛnamɔ nitsulɔi ni yɔɔ jɛmɛ lɛ anyɛ afee ekome kɛtsu nii.",
56241,They were disappointed at the extinction of the white rhinos.,Amɛ miishɛɛɛ amɛhe yɛ batafo yeji ni miita lɛ hewɔ,
100857,"The minister of lands and natural resource, Samuel Abu Jinapor has blamed the Chiefs, District Directors and Regional companies who have power and some leaders whose decisions are important that they have made the issue of galamsey more difficult to handle in the country.","Mɔ ni kwɛɔ shikpɔji kɛ adebɔɔ nibii anɔ lɛ, Samuel Abu Jinapor ni ji maŋ onukpai lɛ, kɛ Kpokpaa nɔkwɛlɔi ni yɔɔ hewalɛ kɛ hiɛnyiɛlɔi komɛi ni ehe miihia ni amɛfee yiŋkpɛi ni he hiaa waa lɛ asane lɛ ji sane ko ni wa waa akɛ aaatsu he nii yɛ maŋ lɛ mli.",
59987,University of Cape Coast is the leading research center in Ghana .,University of Cape Coast ji he ni ataoɔ nii amli yɛ titri yɛ Ghana.,
100428,"Similarly, Akosua Serwaa said that one of her biggest fears is that she will give birth during her pregnancy, because she does not have a car to take her to the hospital for delivery, and she may even give birth in the way of the.","Nakai nɔŋŋ hu Akosua Sɛɛwaa kɛɛ akɛ gbeyei ni esheɔ fe fɛɛ lɛ ateŋ ekome ji akɛ ebaafɔ beni ehiɛ hɔ lɛ, ejaakɛ ebɛ tsɔne ni kɛ lɛ baaya helatsamɔhe kɛha efɔmɔ lɛ, ni ekolɛ ebaafɔ lɛ po yɛ gbɛ lɛ nɔ.",
57957,Supervision of health facilities ensures the smooth running of these facilities,Helatsamɔhei anɔkwɛmɔ hãa amɛ nitsumɔi yeɔ emuu,
59853,Leaders need to work together for the good of their subordinates.,Ehe miihia ni hiɛnyiɛlɔi kɛ amɛ sɔɔlɔi afee ekome kɛtsu nii koni ehe aba sɛɛnamɔ aha amɛ.,
55768,The village leader urged the community to report the lawbreakers to the police.,Hiɛnyiɛlɔ ni yɔɔ akrowa lɛ mli lɛ wo akrowa mli bii lɛ ahewalɛ ni amɛha amralofoi lɛ ale mɛi ni kuɔ mla mli lɛ,
56988,Please justify your request with the supporting comment.,"Ofainɛ, okɛ wiemɔi ni nyiɛ sɛɛ nɛɛ atsɔɔ akɛ obiɔ nɔ ni otaoɔ lɛ lo.",
57826,Some vaccines are taken orally; through the mouths.,Akɛ daaŋbii komɛi wieɔ; akɛtsuɔ nii yɛ naabu mli.,
57458,"Ewurafua did not like the taste of the food, and her mother's friends have learned to be good to their dogs while the twins used to wear similar clothes.","Ewurafua sumɔɔɔ niyenii lɛ yeli, ni enyɛ nanemɛi lɛ ekase bɔ ni amɛaafee ni amɛhe asa amɛ gbeei lɛ yɛ be mli ni wɔji lɛ fɔɔ atadei ni tamɔ nakai nɔŋŋ lɛ.",
60494,"My teeth are very delicate, describing the sensitivity or fragility of one's teeth.",Minyanyɔŋ waa kraa ni etsɔɔ henumɔ kɛ mleoo feemɔ ni yɔɔ mɔ ko nyanyɔ yɔɔ.,
57584,Should children be taught sex education in school?,Ani esa akɛ atsɔɔ gbekɛbii bɔlɛnamɔ he nikasemɔ yɛ skul?,
61151,People living on lakeshores are greatly affected by floods.,"Bei pii lɛ, nu afua lɛ fiteɔ mɛi ni shia yɔɔ kpaakpoi anaa",
104465,It is said that these vitamins helps the unborn child to see well and to develop a better mind.,Akɛɔ akɛ nɛkɛ 'vitamins' nɛɛ waa abifao bi afɔko lɛ kɛnaa nii jogbaŋŋ kɛhaa ejwɛŋmɔŋ gbeleɔ jogbaŋŋ.,
62509,Excommunication should be done after collecting enough accurate evidence.,Esa akɛ ashwie kɛji ana odaseyeli ni ja jogbaŋŋ diɛŋtsɛ sɛɛ.,
60832,Parents have given a lot of freedom to the children.,Fɔlɔi kɛ heyeli pii eha amɛbii.,
55989,There is a section in the constitution that says all people belong to the people.,He ko yɛ mla lɛ mli ni kɛɔ akɛ gbɔmɛi fɛɛ ji gbɔmɛi anɔ,
104375,The one below is a non-healthy liver,Nɔ ni yɔɔ shishigbɛ lɛ ji mlɛbo ni bɛ hewalɛ kpakpa.,
62551,"Farmers are now getting new equipment to use and were taught how to learn to save their money to succeed in farming,",Okwaafoi miina tsɔji heei bianɛ kɛtsu nii ni atsɔɔ amɛ bɔ ni amɛkɛ amɛshika baatoo kɛha amɛya hiɛ yɛ okwaayeli mli.,
60174,Men and women should start up savings groups and should be educated about better financial management skills.,Hii kɛ yei ana shika too kui kɛha tsɔsemɔ yɛ shika kula mɔ mlɔ.,
100659,"From the beginning, they decided to play the match in the Ouagadougou but when it was few days to the match, CAF brought in some changes that the match would be held on Monday but not Saturday.","Kɛjɛ shishijee mli tɔɔ lɛ, amɛkpɛ amɛyiŋ akɛ amɛkɛ amɛ baatwsa bɔɔlu lɛ yɛ Ouagadougou shi gbii fioo kɛyaashɛ bɔɔlutswa gbi lɛ CAF kɛ tsakemɔi komɛi ba ni abaanyɛ afee yɛ Ju, shi jeee Hɔɔ.",
57784,Some pregnant mothers have resorted to using traditional midwives while giving birth.,Nyɛsɛɛbii komɛi ni musu eda lɛ kɛ tsina nuu tsuɔ nii yɛ fɔmɔ mli.,
100105,"In part, canned and canned foods also often contain substances that are harmful to our health.","Yɛ gbɛ ko nɔ lɛ, tsɛŋsii mli niyenii hu yɛ nibii komɛi yɛ amɛmli ni nyɛɔ eyeɔ wɔhewalɛnamɔ awui.",
58543,The district education officer needs to improve educational services in the area.,Esa akɛ skul nɔkwɛlɔ lɛ aya hiɛ yɛ maŋ lɛ mli.,
56745,"Who is responsible for giving licenses, inquiring about the authority or entity responsible for issuing licenses.","Namɔ haa gbɛŋmɛɛ wolo, miibi kuu alo mɛi ni yɔɔ hegbɛ akɛ ehaa gbɛŋmɛɛ wolo",
60344,Most of the people who started the chaos were detained immediately.,Amrɔ nɔɔ ni atsi mɛi pii ni je basabasafeemɔ shishi lɛ anaa.,
56519,Villagers have been involved in decision making to portray areas which are lacking.,Akrowatsɛmɛi kpɛɔ amɛyiŋ koni ana hei ni yɔɔsɛɛ lɛ,
100949,One of the physical examinations which we are going to learn is genotype.,Nibii ni wɔbaanyɛ wɔkase kɛjɛ mli lɛ ateŋ ekome ji bɔ ni wɔɔfee wɔpɛi wɔmli wɔkwɛ.,
102824,"Procrastination can cause us to slip away from things we should have been doing better, and this can also delay our well-being in life.","Nifeemɔ ni atsiɔ atoɔ baanyɛ egbala wɔ kɛjɛ nibii ni ku lɛ, esa akɛ wɔfee jogbaŋŋ, ni enɛ hu baanyɛ eshashao wɔhilɛ-kɛ-hamɔ yɛ wala mli.",
101657,They said the current system where the tax was applied to every single item along the distribution line was making the cost of items more expensive and beyond the reach of the customers,Amɛkɛɛ gbɛjianɔtoo ni amrɔ nɛɛ akɛ too lɛ tsuɔ nii yɛ he ni ajaa too lɛ yɛ lɛ fɛɛ ji nibii ni jara wa waa kɛ nɔ ni fa fe bɔ ni mɛi ni tsuɔ nii amɛhaa lɛ anine shɛɔ nɔ,
60564,No one survived the terrible accident in the district.,Mɔ ko mɔ ko bɛ  ni na wala kɛjɛ Oshara ni yɔɔ gbeyei yɛ akutso lɛ mli.,
55871,There are a number of medications that can help prevent or interrupt malaria in travellers to places where infection is common.,Tsofai srɔtoi yɛ ni baanyɛ awa ni asa loo atsi atridii hela anaa yɛ gbɔi ni yaa hei ni hela lɛ yɔɔ waa lɛ amli,
60069,Many people in Ghana's districts are very poor.,Mɛi ni yɔɔ Ghana kpokpai lɛ anɔ lɛ ateŋ mɛi babaoo miiye ohia waa.,
101224,"When the second person gets to the point where the leaves are and they are still fresh, it means the first person left not long ago, and therefore he can catch up with him if he doubles his steps.","Kɛ́ mɔ ni ji enyɔ lɛ yashɛ he ni baai lɛ yɔɔ, ni ekã he eyɛ frɔ̃frɔ̃ lɛ, no tsɔɔ akɛ klɛŋklɛŋ gbɔmɔ lɛ shi jeeŋmɔ beebe, ni no hewɔ lɛ, kɛ́ enyiɛ enane nɔ shii enyɔ lɛ, enine baanyɛ ashɛ enɔ.",
62971,"He frankly expressed his opinion, not holding back any thoughts or feelings.","Ejie bɔ ni esusuɔ nii ahe ehaa lɛ kpo yɛ gbɛ ni ja nɔ, ni ekuuu ehiɛ eshwieee susumɔi loo henumɔi komɛi anɔ.",
59020,The health centres work on a rerativery small number.,Gbɔmɔtsoŋ hewalɛ lɛ tsuɔ nii yɛ gbɛ fioo nɔ.,
104430,"He was born in Dodowa, the district of Accra.","Afɔ lɛ yɛ Dodowa, yɛ Ga kpokpaa wulu lɛ nɔ.",
59043,The health workers should do their work efficiently and effectivery.,Esa akɛ mɛi ni tsuɔ nii yɛ gbɔmɔtsoŋ lɛ afee bɔ fɛɛ bɔ ni amɛbaanyɛ kɛtsu nii jogbaŋŋ.,
101034,"Just like how the President urged the people on Farmers Day to support the government's arrangements put in place to improve the economy, bring about development, and protect the poor, he did the same at this celebration.","Taakɛ bɔ ni Maŋ Hiɛnyiɛlɔ lɛ wo gbɔmɛi lɛ hewalɛ koni amɛfi nɔyeli lɛ gbɛjianɔtoi asɛɛ koni amɛha shika gbɛfaŋ gbɛjianɔtoo aya hiɛ, ni ekɛ nɔyaa aba, ni ebu ohiafoi lɛ ahe lɛ, nakai nɔŋŋ efee nakai nɔŋŋ yɛ gbijurɔyeli nɛɛ shishi.",
60327,Most of the current presidential candidates are contesting for the first time.,Enɛ ji Klɛŋklɛŋ kwraa be nɔ ni mɛi ateŋ babaoo ni mitao maŋ nɔyeli gbɛhɛ lɛ.,
102825,"Sadly, it is easy to act like a warning bird and say, tomorrow I will do this or that, when we have the time and energy to do it right now.","Awerɛho sane ji, eyɛ mlɛo akɛ wɔbaafee wɔhe tamɔ kɔkɔbɔɔ loofɔlɔ ni wɔkɛɛ, wɔ lɛ, wɔbaafee enɛ loo enɛ, be mli ni wɔyɛ deka ni wɔbaanyɛ wɔkɛfee lɛ amrɔ nɔŋŋ.",
104436,"After this study he was invited to join the London, UK bar in 1940","Yɛ nikasemɔ nɛɛ sɛɛ lɛ, afɔ̃ nine atsɛ lɛ kɛfata lɔyafoi ni yɔɔ London, UK lɛ ahe yɛ 1940.",
60460,My friend's car was stolen from the parking lot last month.,Aju minaanyo tsɔne yɛ tsɔnei amaamɔhe nyɔŋ ni eho lɛ mli.,
59466,Interventions have been put in place to address the outbreak of cholera.,Áto gbɛjianɔ koni kɔlera amanehulu lɛ sɛ afo,
59926,Local government warns against breaking law and order.,Nɔyeli ni yɔɔ jɛmɛ lɛ bɔ kɔkɔ eshi mla kɛ gbɛjianɔtoo kpakpa ni aaaku mli lɛ he.,
56486,Utilise the available resources to make a difference.,Kɛ nibii ni yɔɔ bianɛ lɛ atsu nii jogbaŋŋ koni srɔtofeemɔ aba,
100942,"They do this to reject all bad things in the community, and through this, they identify the sinners early for them to stop their bad deeds.","Amɛfeɔ enɛ koni amɛkpoo nibii fɔji fɛɛ ni yaa nɔ yɛ akutso lɛ mli lɛ, ni kɛtsɔ enɛ nɔ lɛ, amɛyɔseɔ eshafeelɔi lɛ mra be mli kɛha amɛ koni amɛtsĩ amɛ nifeemɔi fɔji lɛ anaa.",
100988,"He stated that comparing the cost of oil to the amount of gold the country obtains every month, there is no doubt that we can do this.","Ewie akɛ kɛ́ wɔkɛ mu to shika abɔ ni maŋ lɛ nine shɛɔ nɔ daa nyɔŋ nɔ lɛ he lɛ, ŋwanejee ko bɛ he akɛ wɔbaanyɛ wɔfee enɛ.",
61714,"At every teaching, quiz question will be given and used for performance evaluation.","Kɛ atsɔɔ ni ataa, akɛ kaa ba bu kaselɔi hetoo",
62116,Counsering and guidance is very important for learners in making important life decisions.,ŋaawoo he hiaa nikaselɔi ni  amɛkɛ kpɛ amɛyiŋ yɛ nibii ni he hiaa.,
55128,"The organization ensures protection, health and other living conditions of refugees.","Gbɛjianɔtoo lɛ kwɛɔ gbɛ ni ebuɔ mɔ he, eyɛ gbɔmɔtsoŋ hewalɛ kɛ hei krokomɛi ni abobalɔi yɔɔ.",
104764,He advised fathers to take good care of their children's nutrition and nutritional intake from conception to the time they start breastfeeding.,Ewo tsɛmɛi aŋaa akɛ amɛkwɛ amɛbii aniyeli kɛ niyenii ni amɛyeɔ kɛjɛ fɔmɔbeiaŋ kɛyata fufɔyeli beiaŋ jogbaŋŋ.,
56108,There will be a disability sports gala next week at the school fierd.,Abaafee kpajelɔi akaŋshii ko yɛ skul lɛ mli,
54904,The ministry has advocated for the use of saterlites in areas with the poor network.,Minister lɛ kɛɛ ehi akɛ Akʋtso nɛ network ehii lɛ ɛsaa akɛ amɛ naa saterlites.,
104563,It will also help us Africans to recognize that the main cause of climate change is the lack of carbon dioxide in our lands.,Ebaawa kɛha wɔ Afrikabii hu ana akɛ nɔ oti ni kɛ kɔɔyɔŋ tsakemɔ baa lɛ ji carbon dioxide ni bɛ wɔshikpɔji lɛanɔ lɛ hewɔŋ.,
61352,A meeting was held by the board of directors of the school.,Afee kpee kɛha sukuu kuralɔ kuu lɛ.,
101197,"By leaning on the person or sitting on their lap while dancing in public, a person can express their importance to them and their ownership of their body, including all of their internal organs.","Kɛ́ mɔ ko kɛ ehe fɔ̃ mɔ lɛ nɔ loo eta amɛtso nɔ yɛ maŋ lɛ, ebaanyɛ etsɔɔ bɔ ni amɛhe hiaa kɛha amɛ kɛ amɛ gbɔmɔtso lɛ nɔ̃, ni gbɔmɔtso lɛ henii lɛ fɛɛ fata he.",
101106,This is how things should operate in every body.,Nɛkɛ ji bɔ ni esa akɛ nibii atsu nii yɛ gbɔmɔtso fɛɛ gbɔmɔtso mli.,
61837,Budgets are approved only if they aid socio-economic destiny.,Abaama shika ni afoͻ kɛŋmɛͻ shi kɛha nͻ ko feemͻ nͻ mi kɛji amɛbaawa yɛ maŋ nifeemͻi amli.,
59532,It is better to stand while addressing a big crowd.,Ehi jogbaŋŋ akɛ aaadamɔ shi beni akɛ asafo babaoo wieɔ lɛ,
100354,"Then you can feel pain in your breasts, you start to feel pain in your breasts too take action, don't think it's just painful and it doesn't stay on your shoulders.","Be fɛɛ be ni obaanu dɔlɛ yɛ ofufɔ he waa, ni no baahã onu he akɛ ofee nɔ ko ni esaaa, ni kaasusu akɛ kɛ́ ofee nakai lɛ, edɔ bo waa, ni kaaka onɔ.",a typo error. so correct in it in the target language. Then you feel... was the mistake instead of when you feel.
56797,Women don't have the power to spend the money they work for.,Yei bɛ hewalɛ akɛ amɛyeɔ shika ni amɛtsuɔ nii amɛnaa lɛ,
104408,Too much salt and obesity.,Ŋoo babaoo kɛ shwilɛ fe nine.,
57444,Ama appealed to her relatives to support her children.,Ama kɛɛ ewukui akɛshi amɛ waa ebii.,
61657,Anyone below the age of eighteen years is not allowed to marry in Ghana.,Aŋmɛɛɛ mɔ fɛɛ mɔ ni eye afii nyɔŋma kɛ kpaanyɔ lɛ gbɛ ni ebote gbalashihilɛ mli yɛ Ghana.,
57963,Surprisingly she gave birth at fourteen years of age.,Naakpɛɛ sane ji akɛ efɔ ni eye afii nyɔŋma kɛ ejwɛ.,
58813,The first bishop of the diocese passed on.,Maŋo lɛ mli klɛŋklɛŋ osɔfonukpa lɛ ho.,
99914,"These trade unions including the four Teachers Unions, the Physical Education Union and all Government Employees and others brought their demand that due to the difficult living conditions in the country, the government should give them 20 per cent of their salaries % as living allowance (COLA).","Nɛkɛ nihemɔ kɛ nihɔɔlɔi akui nɛɛ kɛ nitsɔɔlɔi akui ejwɛ nɛɛ, Kpɔiaŋgbɔlemɔhe nikasemɔ kuu kɛ Amralo nitsulɔi kɛ mɛi krokomɛi kɛ amɛnitaomɔnii ba akɛ, akɛni nibii amli ewa yɛ maŋ lɛ mli hewɔ lɛ, amralo lɛ aha amɛ amɛnyɔɔŋgbele shika lɛ mlijai nyɔŋmai enyɔ, shika ni amɛkɛakura amɛhe lɛ mlijai nyɔŋma kɛ enumɔ(COLA).",
59182,"I knocked my toe on the stone, indicating that someone accidentally hit their toe against a stone.","Mikɛ minine tswa tɛ lɛ nɔ, ni mikɛtsɔɔ akɛ mɔ ko tswa amɛ tɛ ko kɛkɛ ni jeee gbɛ eje.",
100271,"He continued in the conversation, ""You grow up to the point where you try to move forward and do things better. I just see it as you don't need others to tell you what's right and what's wrong.""",,
60614,Of what effect is sand mining to the environment?,Mɛɛ naagbai ni yɔɔ shia loomɔ kɛha nibii ni ebɔle wɔ lɛ ahe?,
56049,There is no problem with raising your issues to the government.,Naagba ko bɛ he akɛ obaaha nɔyeli lɛ ale onaagba lɛ,
56701,"When party members see their mates interacting with other parties, rumors of defection intensify.","Kɛ kuu  mli bii lɛ na akɛ amɛ webii lɛ kɛ kuu kroko mlibii lɛ miishra lɛ,atuatsemɔ saji ni bɛ mli l ɛ gbɛɔ eshwaa",
59809,Last year's voting process was very peaceful and well organised.,"Yɛ nyɛsɛɛ afi lɛ oshikifo mli lɛ, akɛ toiŋjɔlɛ kɛ gbɔmɔtsoŋ hewalɛ kpakpa tsu nii.",
57245,Refugees should occupy land provided by the government.,Esa akɛ shwapoi ahi shikpɔŋ ni nɔyeli lɛ kwɛɔ nɔ lɛ nɔ.,
100825,"In the project's paper, what Ghanaians would benefit from are, theatre with midwifery services and women centers, children's hospital and the others.","Yɛ tsumaa nitsumɔ lɛ he wolo lɛ mli lɛ, nɔ ni Ghanabii baaba sɛɛnamɔ kɛha mɛi ni kwɛɔ woji amli lɛ ji, nitsumɔi kɛ yei anitsumɔi, gbekɛbii lɛ helatsamɔhe lɛ kɛ mɛi krokomɛi lɛ.",
101114,"As discussed earlier, a person with constipation does not let out solid waste more than twice a week.","Taakɛ wɔsusu he kɛtsɔ hiɛ lɛ, kɛ́ mɔ ko mli fu waa lɛ, ehaaa nɔ ko nɔ ko afite lɛ kwraa fe shii enyɔ yɛ otsi mli.",
101271,"In cases where the palm wine tappers want to avoid people fumbling on his crops, he tries to prevent the fallen oil palm tree from growing mushrooms by heaping gravel on them.","Yɛ shihilɛi komɛi amli lɛ, kɛ́ tɛŋbii lɛ miitao amɛtsĩ mɛi anaa koni amɛkadu nii lɛ, ebɔɔ mɔdɛŋ koni etsĩ tɛŋ tso ni egbee shi lɛ naa koni ekadũ nii kɛtsɔ wein ni ebua naa lɛ nɔ.",
55444,The pupils in this primary school have a shared toilet for both girls and boys.,Skulbii lɛ ni yɔɔ shishijee skul lɛ yɛ kuŋtso kome kɛha hii kɛ yei,
63111,He wants to contest as the area member of parliament,Eetao ekɛ ehe awo mlafeelɔi akaŋ lɛ mli.,
59485,Investors will fund in areas which are in peace.,Mɛi ni taoɔ shika lɛ baatsu onia yɛ hei ni toiŋjɔlɛ yɔɔ.,
100860,"He used this opportunity to inform everyone, especially these people who are coming to rise, and work in the right way, so they can eradicate these bad practices once and for all.","Ekɛ hegbɛ nɛɛ tsu nii ni ekɛha mɔ fɛɛ mɔ ale, titri lɛ nɛkɛ gbɔmɛi ni teɔ shi, ni amɛtsuɔ nii yɛ gbɛ ni ja nɔ, no hewɔ lɛ amɛbaanyɛ amɛjie nɛkɛ nifeemɔi fɔji nɛɛ kwraa shi kome nyɔŋlo.",
100237,Betty Ford played a leading role in this due to her previous breast cancer treatment and she drew a lot of attention.,Betty Ford tsu hiɛnyiɛmɔ gbɛhe yɛ enɛ mli yɛ etsutsu fufɔ he kansa helatsamɔ lɛ hewɔŋ ni egbala mɛi babaoo ajwɛŋmɔ kɛba nɔ.,
56808,Women have joined men in excessive alcohol consumption.,Yei lɛ eyafata hii lɛ ahe yɛ daanumɔ shɛii mli,
103101,Some lost their lives and others disappeared without a trace.,Ekomɛi gbo ni ekomɛi laaje ni anaaa amɛ kwraa.,
61275,A country needs to be in good terms with its neighbouring countries.,Esa akɛ maŋ kɛ maji ni bɛŋkɛ lɛ ahishi jogbaŋŋ.,
61076,People have lost their lives because of the human immune virus.,Mɛi egboi yɛ human immune virus hela lɛ hewɔ.,
54977,The motorcycle was burnt by the youth from the opposition party.,Oblahi lɛ ne yɔ opposition party lɛ ehaa motorcycle lɛ.,
56219,They should offer an ambulance for pregnant mothers.,Esa akɛ amɛha yeihɔlɔi ambulans,
61815,Both new cases and recoveries were reported about.,Mɛi ni ena hela amrͻ kɛ mɛi ni he ejͻ amɛ ji mɛi ni awie amɛ he.,
60712,Only a specified percentage of revenue can be spent.,Abaanyɛ ni aye mlijaa pɔtɛɛ ko pɛ kɛjɛ shikaa ni anaa lɛ mli.,
102812,"Eat good food; Just as the body needs nutritious foods to function properly, so the mind needs nutritious foods.","Ye niyenii kpakpa; Tamɔ bɔ ni gbɔmɔtso lɛ hiaa niyenii kpakpa ekɛtsu nii jogbaŋŋ lɛ, nakai nɔɔ jwɛŋmɔ lɛ hu hiaa niyenii kpakpa.",
62493,Every voter votes only one political candidate among the many.,Oshikifɔlɔ fɛɛ oshikifɔlɔ fɔ̆ɔ oshiki kɛhaa maŋkwramɔŋ kuu najiaŋdamɔlɔ kome pɛ yɛ babaoo lɛ fɛɛ ateŋ.,
55377,The Professor will execute his duties and responsibilities systematically,Univɛsiti tsɔɔlɔ lɛ baatsu esɔi ahe nii yɛ gbɛjianɔtoo naa,
62706,For Ghana to succeed in soccer competitions there must be awareness amongst stakeholders.,"Dani Ghana baaye kunim yɛ bɔɔlutswaa akaŋshii amli lɛ, esa akɛ walɔi lɛ ahiɛ ahi amɛhe nɔ.",
55053,The number of people going to the new church has increased.,Mɛi ni yaa sɔɔmɔ hee lɛ ayi efa.,
63084,He stepped on witchcraft and decide to get treatment from a witchdoctor.,Enaa ayɛkpɛmɔ nɔ ni eya here helatsamɔ yɛ tsofatsɛ dɛŋ.,
61562,All sick people should be taken to the hospital for treatment.,Esa ni akɛ helatsɛmei fɛɛ aya helatsamɔhe ni amɛ na kwɛmɔ,
61354,A memorandum has been signed to promote cooperation in Health.,aha ŋma okadi kɛha odaseyeli Wolo,
55174,The payment was only done after a cry from the councillors.,Awoɔ shika lɛ yɛ be mli ni kuu lɛ mli bii lɛ bolɔ lɛ sɛɛ pɛ.,
57665,Some health centres provide better and quality services.,Gbɔmɔtsoŋ hewalɛ he nibii komɛi kɛ nitsumɔ kpakpa baa.,
56166,They banned the movement and sale of animals and their products in the markets.,Amɛkɛ amɛnine fɔ kooloi kɛ kooloi he nibii ni ahɔɔ yɛ jara lɛ mli lɛ nɔ,
100820,The  Minister said this in certain a press conference on Sunday.,Maŋsɔɔlɔ lɛ wie enɛ yɛ kpee ko ni afee Hɔgbaa lɛ shishi.,
60354,Most of the victims of rape and defilement are young girls.,Gbekɛbii yei ji mɛi ni afɔɔ amɛ kabonaatoo kɛ bule namɔ aniseniianii feemɔ.,
104513,"And these same people are the representatives of the United Gold Coast Convention (UGCC), the political party founded by J B Danquah","Ni nɛkɛ mɛi ekpaa nɛɛ ji najiaŋdamɔlɔi kɛha United Gold Coast Convention (UGCC), ni ji maŋkwramɔŋ ku ni J.B Danquah tse lɛ.",
54826,The malnourished children were admitted in Tema general hospital.,Gbɛkɛbii ne yɔɔ malnourished lɛ akɛ amɛ etɛɛ Tema general hospital helatsamɔhi.,
100141,"In another report, we heard that compensation would start on the first day of October and end on the seventh day of October, they continued to mention Community sellers who will benefit from this compensation and the various Communities, which include Volta, Takoradi, Tema, Cape Coast, Kasoa, Winneba, Swedru, Koforidua, Nkwakaw and Tafo.","Yɛ amaniɛbɔɔ kroko ko mli lɛ, wɔnu akɛ najiaŋtoo baaje shishi gbi klɛŋklɛŋ yɛ Antɔŋ ni eba naagbee yɛ gbi kpawo yɛ Antɔŋ mli, amɛtee nɔ amɛtsɛ akutsoŋ nihɔɔlɔi ni baana nɛkɛ najiaŋtoo nɛɛ sɛɛ, kɛ akutsei krokomɛi, amli ni Volta, Takoradi, Tema, Cape Coast, Kasoa, Winneba, Swedru, Koforidua, Nkawkaw kɛ Tafo fɛɛ fata he.",
54741,"The land supports cultivation of crops such as maize, rice, guinea corn, yam, millet, sweet potato, soybean, groundnut, Bambara beans, cassava, watermelon, and many others.",Shikpoŋ lɛ hi kɛha abele kɛ omɔ kɛ guinea corn kɛ yɛlɛ kɛ Bambara yɔ kɛ duadɛ kɛ waatreɛ kɛnekɛne.,
101322,He attended his universities in the United States and the United Kingdom.,Etee eunivɛsiti sukuu yɛ Amɛrika kɛ Ŋleshi gbɛ.,
101217,The majority of people who pass by a prosperous farm near a road frequently compliment it for how nice and flourishing it is.,Mɛi ni hoɔ kɛtsɔɔ ŋmɔ ko ni yɔɔ nii babaoo mli yɛ gbɛ ko masɛi lɛ ateŋ mɛi babaoo jieɔ yi yɛ bɔ ni ehi ni shwereɔ lɛ hewɔ.,
60480,My office is on the third floor of that building.,Mi-ɔfis lɛ yɛ ŋsɔɔdo ni ji etɛ lɛ yɛ tsu lɛ nɔ.,
59175,I have saved one hundred United States dollars on my account.,Minyɛ mito United States dɔlai oha yiwala yɛ misane lɛ hewɔ.,
58824,The food donated during the pandemic lockdown was of poor quality.,Niyenii ni afa yɛ faa lɛ naa lɛ ehiii.,
56882,People want to engage in business activities after school because they lack capital.,Gbɔmɛi miitao ni amɛkɛ amɛhe awo nitsumɔ mli yɛ skul sɛɛ ejaakɛ amɛbɛ maŋtiase.,
58864,The game reserve no longer attracts tourists because it has no white rhinos.,Tsɔne lɛ gbalaaa mɛi ni yaa jɛmɛ lɛ dɔŋŋ ejaakɛ ebɛ atadei yɛŋ.,
100853,"When we look at some African countries surrounding us, the type of hunger on them is not small.","Kɛ wɔkwɛ Afrika maji komɛi ni ebɔle wɔhe kpeekpe lɛ, hɔmɔ ni baa amɛnɔ lɛ jeee nɔ ko bibioo.",
60530,New COVID-19 cases are reported on a daily basis.,Atwaa daa adafi yɛ COVID-19 saji ehee ahe.,
59850,Leaders need to educate members on family planning methods.,Ehe miihia ni hiɛnyiɛlɔi lɛ atsɔse weku lɛ mli bii lɛ yɛ gbɛ̀i ni atsɔɔ nɔ atoɔ weku lɛ he gbɛjianɔ lɛ anɔ,
62221,Discussions are ongoing on how to implement solutions against disease outbreaks.,Aawie   bɔni abaafee ni nine ashɛ tsabaa nɔ ashi helai.,
100590,"He explained that he was admitted at the Kotoku hospital where he was receiving treatment, but unfortunately he could not make it and has left the world of the living so painfully.","Etsɔɔ mli akɛ akpɛlɛ enɔ yɛ Kotoku helatsamɔhe lɛ, he ni atsaa lɛ, hela yɛ lɛ, shi dɔlɛ sane ji akɛ enyɛɛɛ ehi shi, ni eshi hiɛkalɔi aje lɛ ni ehao waa.",
56947,People with a disability are represented in the parliament.,Akɛɔ mɛi ni eje parliament  yɛ saneyeli lɛ mli.,
58972,The government of Ghana is trying to encourage and promote the extensive use of technology by organizing e-government expo .,Ghana amralo  lɛ miibɔ mɔdɛŋ ni ewo tsɔnei ahe nilee ni fa babaoo lɛ he hewalɛ.,
55364,The priests have their trust in the power of God to protect them.,Osɔfoi lɛ yɛ hemɔkɛyeli yɛ Nyɔŋmɔ hewalɛ mli kɛha hebuu,
56904,People who are arrested are kept at the police station.,Kɛji amɔ mɛi lɛ akɛ amɛ wuɔ policefoi amɛ station amliŋ.,
60753,Other countries have successfully controlled the coronavirus .,Maji krokomɛi enyɛ ete shi yɛ coronvirus hela lɛ nɔ.,
