id,text,label,Comments
40759,"Krataa a wɔde bɔɔ no soboɔ no kyerɛ mu a, ɔbarima yi nneyɛɛ no tia Ekitifoɔ Mmɔfra Faahodie Mmara  a wɔyɛɛ no 2012 mu no fa a ɛtɔ so 32 no nkyekyɛmu 2.","In his sentenced letter, the action of this man is against the Ekiti Children's Foundation law which was made in 2012 Act 32 section 2.",
40878,"Ↄsoafoↄ a ↄhwɛ Nsasesɛm ne Abↄdeɛ mu Nnepa so, Samuel Abu Jinapor de soboↄ abↄ Ahemfo, Mansini Asoafoↄ, ne mantam mu nwumakuo a wↄwↄ tumi ne mpanimfoↄ binom a wↄn adwenkyerɛ di mu sɛ wↄn na wↄama galamsey ho nsɛnsɛm no agye ntrɛha wↄ ↄman yi mu.","The minister of lands and natural resource, Samuel Abu Jinapor has blamed the Chiefs, District Directors and Regional companies who have power and some leaders whose decisions are important that they have made the issue of galamsey more difficult to handle in the country.",
42659,"Tete no, na sɛ ɔbaa anaa ɔbarima bi nwo a, wɔtumi gyina so gu awareɛ no.","In the olden  days, if a man or a woman is impotent, they sometimes rely on it to de-solve the marriage.",
46921,"Yeinom nyinaa tumi boa mmabunu a wɔde wɔn ho hyɛ kuadwuma mu no ma wɔsua sɛ, sɛdeɛ nneɛma bɛkɔ wɔ asetenam biara no, ɛsɛ sɛ wɔko kɔ wɔn anim ɛfiri, wɔbɛhunu sɛ ɛnyɛ daa nyinaa na nneɛma bɛkɔ sɛdeɛ yɛpɛ.","All of this can help young people involved in agriculture to learn that, no matter what happens in life, they have to fight forward because, they will realize that things will not always go the way we want them to.",
47096,Awodeԑ ano kokoram ahodoᴐ,Types of cervical cancer,
44577,Asεm pa a εwᴐ wei ho kᴐ ma wᴐn a wᴐwᴐ asikyire yareε ne wᴐn a wᴐhwε a wᴐbεtumi anya bi.,The good news about this is for those with diabetes and those who care for it.,
45906,Wᴐn mmarima de Kwasi anaa Akwasi.,their male borns are called Kwasi or Akwasi.,
47049,"Wᴐkyerԑ sԑ HIV mmoawa yi tumi tema mogya ne nipadua no mu nsuo binom mu, wei kyerԑ sԑ nneԑma binom tete sԑ paneԑ ne saa nneԑma a wᴐde di saa dwuma no tumi de mmoawa no sane ᴐfofoᴐ, mpo sԑ mogya antu nipa no a.","The HIV virus is shown to be sensitive to blood and other body fluids, which means that certain objects such as panties and such items can pass the virus from person to person, even if the person does not bleed.",
42143,Mogyaborosoɔ gyina sɛdeɛ akoma no si fa yɛ n'adwuma so.,Blood pressure depends on how the heart functions.,
40581,"Akontaabuo a GSS de ba no bɛtumi de adi dwuma ɛnam wɔn a wɔdi di dwuma no fa wɔ so, a ɔman adwumayɛkuo, nnwuma ahorow, adesua, ɔmanfoɔ ahyehyɛdeɛ ne nkɔsoɔ ahokafoɔ ka ho.","The statistics from GSS can work through those who work in, government work, various work, education, and things to improve the life of the people.",
41217,"Hwɛ sɛ nsaa bi agugu wo nufo no ano, ano no amem akɔ mu,  asesa afiri faako a ɛda, anaa ɛho ayɛ kɔkɔɔ.","Check for hands on the mouth of your nipple, the mouth is sunken in, it has changed from its position, or it is red.",
46049,Wei nyinaa si sԑ ayaresabea no nni sika a wᴐde bԑpԑ mfidie a ԑbԑboa wᴐn awogyeԑ mu a.,all these happen because the hospitals don't have enough money to buy machines that will help them in their work.,
40977,"Deɛ mehunu ne sɛ, abadaeɛ a ɛwↄ nnipa mu no ayera.",What I see is that the affection in people has disappeared.,
40963,"Wɔ kaseɛbɔ foforo bi mu no yɛtee sɛ mpata yɛ bafi ase wɔ Ahinime da ɛdi kan di na aba awiei wɔ Ahinime da ɛtoso nson, wɔtoaa so bɔbɔɔ Mpɔtam ahorow adetɔfo a wɔn bɛyɛ saa mpata so mfaso, na Mpɔtam nom bi ne Volta, Takoradi, Tema, Cape Coast, Kasoa, Winneba, Swedru, Koforidua, Nkwakaw ne Tafo.","In another report we heard that compensation will start on the first day of October  and end on the seventh day of October, they continued to mention Community sellers who will benefit from this compensation and the various Communities which
includes Volta, Takoradi, Tema, Cape Coast, Kasoa, Winneba, Swedru, Koforidua, Nkwakaw and Tafo.",
46058,"Wᴐkyerԑ sԑ mprԑnu nie a wᴐtwa wᴐn nkanea mu no na ama wᴐhwere mmᴐfra mmienu no, na baabi a koro nso da no nyԑ koraa.","they explained that this is the second time their light has been disconnected for them to lose two babies, and one of them is currently battling for his life.",
46857,"Bio nso, mfidie binom te sɛ trata a abɛɛfo akuafoɔ de funtum nsase ansa na wɔayɛ wɔn nnwuma no tumi tutu amena wɔ asase no so ma nsusuan tumi twi fa so.","In addition, some machines, such as the tractors that traditional farmers use to dig the ground before they do their work, can dig holes in the soil to allow water to flow through them",
41423,"Ɛwom sɛ anibue aba, nanso ɛno nso nkyerɛ sɛ ɛsɛ sɛ yɛto yɛn amammerɛ a ɛyɛ papa no twene kɔfa obi deɛ.","Indeed, living in a modernized world does not mean that we should completely abandon our valuable cultural traditions and practices.",
43285,Saa Owura yi yɛ Canadani a ɔnam adidie ne ɔnom ne Ɔbɔadeɛ nneɛma a atwa yɛn ho ahyia so sa yadeɛ.,This Master is a Canadian who heals through eating and drinking and herbal means.,
43109,"Mmom, wɔde ahahanguo di dwuma wɔ ɔfa foforɔ bi: sɛ lɔre bi sɛe si akwantimfi a, dorɔbani no tumi gu ahahan de yi afoforɔ asotire.","However, they used leaves to enhance communication in some cases, such as when a driver placed leaves on the road close to his parked vehicle to alert others that it was faulty.",
43065,Sɛ yɛhunu saa nsɛnkyerɛnne yi a ɛkasa sɛ wɔtɔn nsa fufuo wɔ beaeɛ hɔ.,"When we see this symbol, what it communicates is that palm wine is sold at that location.",
43797,Wobɛtumi aka ho asɛm nso.,You can also talk about it.,
42886,Nneɛma ahodoɔ a yɛyɛ anaa tebea a yɛkɔ mu de bɔ kwan ma ayamtim.,Some things we do or our circumstances can also bring about constipation.,
42157,"Ne papa mu no, ɛtwa sɛ anka obiara nya 120/80 berɛ a ɔde afidie no akyekyere ne nsa awie no.","At best, everyone should have 120/80 after tying the device.",
42547,Mmom nneɛma ahodoɔ pii na asesa afiri kane awadeɛ nhyehyɛeɛ no mu seesei ɛnam adesua nti.,But there are some changes from the old marriage arrangement now for the sake of learning.,
41435,"Menim sɛ yɛmfiti prɛkopɛ mpɔ yɛn se, nanso sɛ yɛfiri aseɛ yɛ no nkakrankakra a, yɛbɛduru hɔ.","I understand that you may be cautious about instant progress, as it may lead to challenges. By taking gradual and steady steps forward, we can achieve our goals without causing unnecessary harm or setbacks.",
45883,"Ahobrɛaseɛ ne obuo deɛ, woda no adi kyerɛ obi a, ɛkyerɛ sɛ wɔtetee wo yie na ɛnkyerɛ sɛ wonnim nyansa.","as for humility and respect, when you show it to someone it show how cultured and wise person you are.",
44538,"Yei nti, ɛsiane sɛ kɛseyɛ tumi ma maa ahoɔfɛ so te, na ɛsane brɛ wɔn awoɔ mu haw ahodoɔ nti, ɛsɛ sj mmaa nyinaa sua sɛ wɔde karɔto bɛka wɔn nnuane a wɔdi no daa no ho.","For this reason, since obesity can reduce the beauty of women and cause reproductive problems, all women should learn to include carrots in their daily diet.",
41412,"Tete no, ɛsiane sɛ na ɛyɛ mmusuo sɛ ɔbaa biara ne ɔbarima bɛda berɛ a wɔngoroo no bra nti, na sɛ ɔbaa bi yɛ saa a, wɔyɛ no Kyiribra.","In traditional cultures, when a boy engages in sexual intercourse with a girl who has not yet gone through the menarche rituals, there is a cultural practice performed and it's call Kyiribra.",
40942,"Mfantsefoɔ maa saa nnipa yinom din sɛ “Etsirfuifo” ɛsiane sɛ, wɔhunuu wɔn no, na wɔn tirinwii afufu nkuhaankuhaa.","The Fantes gave these people the name "" Etsirfuifo"" because, when they saw them, their hairs were busy.",
43337,Mfa deɛ woakenkan na woatie yi mu biara nyɛ akwadworɔ.,Do not take any of what you have read and heard for granted.,
41283,"Ɛduruu baabi no, ɛsiane sɛ ɔdɔdoɔ ani sa deɛ ɔso ntakrakyɛ nti, na Asante ho abɛyɛ ahi.","At some point, because of the love of the wing-bearer, Asante had become disgusting",
45217,Wɔn a wɔwɔ yadeɛ yi taa bɔ korɔno wɔ mmeaeɛ a dɔm wɔ te sɛ faako a sotɔɔ pii wowɔ anaa adetɔnbea.,People with this disease often rob in crowded places such as where there are many shops or supermarkets.,
46140,Bono Ahafo Mantam mu; Bono Ahafo Mantam no na wɔtɔ so nnan wɔ ahokyerɛ ho nhwehwɛmu a wɔyɛeɛ yi mu.,In the Brong Ahafo region; Brong Ahafo region is the forth region that the research shows they live in extreme poverty.,
41699,"Odwumayɛni biara nni wiase yi mu baabiara a ɔyɛ nnadeɛ adwuma yi bi a n’akatua nnuru US$ 1,000, sɛ yɛdane sika a wɔde tua yɛn ka no firi sidi mu a ɛnne US$ 300 na ɛyɛ pɛ.","No metal worker in the world receives a salary less than US$ 1,000, but if we convert the salary we receive here into cedi, it is only equivalent to US$ 300.",
43967,"Nnipa pii ahyehyε ntadeε akek wᴐn ano atom, nanso wᴐn adwene mu ha wᴐn.","Many people are dressed and kept mute, but they are mentally ill.",
41866,"Anas Aremeyaw Anas de too dwa sɛ, Owura Charles Adu Boahen kaa sɛ, ""Sika a Ɔmanpanin abɛdiakyire no hia ara ne Amerika sika $200,000 a ɛbɛdi adanseɛ sɛ onipa a ɔrehwehwɛ adwuma no ayɛ krado sɛ ɔpɛ sɛ ɔhunu no ne no di nkitaho biara a ɛfa adwuma no ho sɛdeɛ ɛsɛ.","Anas Aremeyaw Anas announced that Mr. Charles Adu Boahen said, ""The only money the Vice President needs is US$200,000 to prove that the person applying for the job is willing to see him and make any contact with him of the work properly.",
43910,"Wᴐde nnuro asεe asase no awie, deε afei wᴐka ara ne sε, sε wodua na woamfa aduro anka no a, εnyε yie.","They have already destroyed the land with chemicals, so all that is left is, if they plant and don't use chemicals on it, it won't grow.",
42887,"Nyini - Berɛ a nipa renyini no, na nsono no ahoɔden a ɛde pia agyanan ba abɔntene no rekɔ fam.","Old age: As humans grow, there is a decrease in the ability of the tissues that aid in bowl movement.",
43546,Ɛnyɛ abɔfra biara na ɔbɛtena sikakorabea ayɛ adwuma wɔ hɔ.,Not every kid want to work in a bank.,
45615,"Ɛno ne sɛ, saa nipa yi tumi hyɛ atadeɛ a ayɛ fi anaasɛ atadeɛ baako pɛ nna pii a ɔnhunu sɛ ɛsɛ sɛ ɔsesa no.",This is because such a person doesn't min d wearing a dirty cloth or a single a cloth for so many days without any sense of changing it for a better one.,
44796,"Yei bɛboa ama nnipa afoforɔ a wɔnam kwan no so te sɛ adrɔbafoɔ ne wɔn a wɔnam fam nyinaa ahunu wo kaa no ntɛm, na atumi abɔ wo ne wɔn nyinaa ho ban afiri akwanhyia ho.","This will help other road users, such as drivers and pedestrians, to see your car quickly and protect you and them from accidents.",
45228,"Ɛnnɛ nso, nnipa taa di mmire pa ara.","Today, too, people tend to eat a lot of milk.",
44959,"Yɛnni baabiara kɔ.Ɛha yi ara na Onyankopɔn de yɛ adua, nti ɛsɛ sɛ yɛhunu yei ntɛm ansa na nneɛma aka akyi dodo.""","We have nowhere to go. Right here is where God grows, so we need to figure this out soon before it's too late.""",
42503,"Ɔkɔbɔɔ Amakomhene amaneɛ, na ɔno nso kɔsee Nana Ɔsɛe Tutu I sɛ, Nana Kwaakye Ameyaw yɛ Ɔhempɔporɔ a ɔwɔ sika yie, na ɔrehyɛ ne manfoɔ so.","he served Amakomhene notice,and he himself served Nana Osei Tutu 1 that,Nana Kwaakye Ameyaw is  rich with lots of money, so he is autocratic.",
42866,"Saa ayamtim yi tumi kɔ deɛ, nanso ɛnkyɛ biara na asane abɛtena nipa no so.","Even though it can be treated, this kind of constipation returns to the body after a short period.",
46691,"Yԑyԑ mfomsoᴐ pii wᴐ yԑn adidie akyi, na ԑnyԑ mma nipadua no ne n’apᴐmuden.","We make a lot of mistakes after our meals, and it's not for the body and its health.",
40790,Adeɛ baako a ɛma Galamsey kɔ so wɔ ɔman yi mu pa ara ne nnwuma a ɛho akɔ atwee wɔ ɔman yi mu no.,One major factor for the fastest growing of galamsey in the country is unemployment.,
44645,"Wᴐde yε aduane, na wᴐtumi de yε nnuro nso.","They are used in food, and they can also be used in medicine.",
43450,5.Wobɛtumi ahwehwɛ mmoa afiri afoforɔ hɔ.,5. You can seek help from others.,
41645,"Yeinom nyinaa yɛ agorɔ binom a tete no, na ɛboa ma asetena yɛ dɛ pa ara.",These are some of the interesting games that make live enjoyable and fun in the olden days,
41895,"Nanso, sɛ ɛho bɛhia sɛ ɛsiane biribi a wɔyɛ ho hwee a ɛnyɛ nti ɛsɛ sɛ obi tu kwan kɔ hɔ a, ɛsɛ sɛ ɔhwɛ ne ho yie wɔ hɔ pa ara na ɔma bammɔ ho nsɛm hia no yie.","However, if it is necessary to travel there for some reason, one should be very careful and take security seriously.",
41331,"Owura Isaac Adjei Boateng, mmabunu a wɔwɔ kuro no mu no daano ni a ɔboaboa nnipa ano wɔ kuro no mu, sɛ ɛba no sɛ  wɔpɛ  sɛ  wɔyɛ nhyiamu a","Mr. Isaac Adjei Boateng, the youth leader of the town, is the one who mobilizes people in the town if they want to hold a meeting",
40955,"Afei, sɛ yɛde kasa na ɛdi dwuma yi, yɛbɛsrɛ sɛ yɛyɛ nnipa deɛ, nanso mommma yɛnnhyɛ obi mma no nnyae ne kasa ka, ɛfiri sɛ, mpanin se: “Sɛ wo werɛ firi wo kurom hene mmɛntia a, woyera wↄ adwabↄ ase.”","Now that  we are using language, we will ask that as humans, let us not force anyone to stop speaking his or her language, for there's an old saying that goes: “If you forget your king's trumpet you will get lost in a Durbar,""",
42652,"Mfasoɔ a ɛwɔ so ne sɛ, na ɛboa ma ɔpemfoɔ no tumi nya berɛ home sɛdeɛ ɛbɛyɛ a sɛ awoɔ ka no a, ɔbɛtumi anya ahoɔden de awo ntɛm a ɔnte ɔbrɛ pii.","The importance in it is that, it helps the pregnant woman to have enough rest so that when she is in labor, she can get energy to deliver on time without getting tired.",
45781,Ɛno nti na mpɛn pii no wɔn a wɔtenetene wɔn apɔ mu taa de nnwom bata ho no.,This is one reason why most people prefer to listen to music when exercising.,
44134,Na n'awofoɔ baanu no nyinaa firi Akropɔn.,His parents were from Akropon.,
42128,"Adwumakuo a ɛhwɛ wɔn a wɔkra nneɛma firi amanɔne ne wɔn a wɔde nneɛma mane aman afoforɔ soɔ no ayi asumasɛm bi adi akyerɛ sɛ, ɛsiane agyinaeɛ a Ghana Sikakorabea Baatan asi sɛ wɔbɛtwe amanɔne dwadie mu mmoa a wɔde ma wɔn a wɔkra nneɛma ne nnuane binom no nti, adwane ho bɛkɔ atwee pa ara.","The Importers and Exporters Board has revealed a secret following the decision by the Bank of Ghana Baatan to withdraw foreign trade subsidies for importers of certain goods and foodstuffs therefore, escape will be very attractive.",
42680,Ɔbaatan no fie na wɔyɛ abadintoɔ amanneɛ no nyinaa.,The house of the mother that they do the naming ceremony.,
40868,"Bolingo yɛ adwumakuo a wↄdi kasahodoↄ ho dwuma na wↄkita abodin krataa wↄ adwuma pa ho ntotoeɛ nsɛm ho (ISO:9001:2015) ne nsɛm a ɛfa bammↄ dwumadie ntotoeɛ ho (ISO/IEC 27001:2013.) Yɛn ahoↄden gyina kasa nkyerɛaseɛ; deɛ wↄatintim, anaa ano kasa, ne nsɛntwerɛ adwuma a ɛwↄ yɛn deɛ mu ne kasa ho dwumadie mu.","Bolingo is a company who work on different languages and have the ISO:9001:2015 certificate and security guides ISO/IEC 27001:2013. Our strength relies on language meaning; written, or oral, journalism of our own and works on language.",
42138,"Yadeɛ a ɛka nipa to hɔ deɛ, buburugyaa, mmom wonya ebinom ho nimdeɛ a, ɛbɛtumi ama woahwɛ wo kwan yie na yadeɛ bi anni wo so.","Infectious diseases are common, but getting to know some of them can help you stay safe from getting sick.",
42991,Saa nnipa no tumi fira saa ntoma yi de bu wɔn a wɔdan no no bɛ.,This person can wear this cloth to send signals to those who depend on him.,
44535,"Mmom, ɛboa ma wodidi nkakrankakra sɛdeɛ ɛbɛyɛ a worenyɛ kɛse mmoro so.","Instead, it helps you eat slowly so you don’t gain weight",
41218,"Kɔ so ara gyina ahwehwɛ no mu, ma wo nsa so kɔ soro na hwɛ sɛ wobɛhunu nsesaeɛ a yɛadi kan abobɔ so no ara a.","Keep standing in the mirror, raise your hand up and see if you see the same changes listed earlier.",
43987,"Ɛno nti, εyε a ᴐmpε sε ᴐbεhunu saa asεm no bi anaa biribi a εte saa.","Therefore, sometimes he may not want to experience that incident or something of that sort.",
44472,"Nnipa binom taa de mako noa wɔn nnuane sɛdeɛ ɛbɛyɛ a wɔbɛtumi ate aduane no dɛ nanso afoforɔ deɛ, sɛ mako a ɛwɔ aduane no mu nnɔɔso a, wɔntumi nni.",A lot of people tend to cook their food with pepper to make the food taste good but others cannot eat it if there is not enough pepper in the food.,
41345,"Tete no, akwan ahodoɔ a yɛn nananom faa so bɔɔ wɔn bra no yɛ sononko koraa firi sɛdeɛ asetena teɛ ɛnnɛ no ho.","In the past, the ways our ancestors lived were very different from the way life is today.",
44876,"Na εyε adeε soronko a wayε no wɔ n’abrabɔ mu. ꓛkɔɔ so ara dii yie wɔ abrabɔ mu, nanso n’abusuafoɔ sane dii n’ani bio.","It was the most special thing he had ever done in his life. He continued to be successful in life, but his family again despised him.",
45313,Sradeɛ a ɛwɔ nwa mu no sua,The fat in the milk is low,
45105,Nsԑnkyerԑnne ahodoᴐ a ano yԑ den binom a ԑda adi ka wei ho ne sԑ;,Some of the more severe symptoms that appear include;,
40774,"Aban yi botaeɛ baako pa ara ne sɛ wↄbɛboa atu kɛtɛasehyɛ ne porↄeɛ ase, na sɛ yɛhwɛ asɛm yi mu yie a, ɛnna nso mfiri saa nneyɛɛ no ho.","One of the important aims of the government is to help eradicate bribery and corruption, and looking at this issue very well, it was as a result of this act.",
44664,"Nhwehwεmu kyerε sε, εsiane nhoma nhoma no nti, asikyire a εrekᴐ nipa a ᴐwe atadwe mu no wᴐ fam koraa.","Research shows that, because of the book, the risk of a person eating tiger nuts is very low.",
43163,"Ɛno nti, Akanfoɔ ntoto abadintoɔ amammerɛ yi ase koraa.","Therefore, the Akans do not overlook this traditional naming culture at all.",
44210,"Berɛ biara a ɛbɛduru Ɔbenem 6 wɔ afe biara mu no, ɔman Ghana di ahurusie kɛseɛ ɛnam fawohodie a ne nsa kaa no saa da no mu nti.","Every time it gets to March 6 of every year, the country Ghana celebrates the independence it gained on that day.",
45939,Akua yε ᴐbaa a wᴐwoo no Wukuada.,Akua is a female born on Wednesday.,
43042,Sɛ merɛnkɛnsono si asase bi so a ɛka pii kyerɛ wɔn a wɔbɛhunu.,"When people go to meet palm fronds on a piece of land, it communicates a lot to them.",
42884,"Ntini ahodoɔ a ɛma yɛn atenka wɔ sɛbe, yɛn to ano kwan no ho ka a, ɛtumi de ayamtim ba.",Swollen veins (hemorrhoids) can also cause constipation.,
43043,"Sɛ merɛnkɛnsono si asase bi anaa ɛsie bi so a, ɛbɔ nnipa kɔkɔ sɛ saa asase no anaa ɛsie no wɔ wura, ɛsiane sɛ Akanfoɔ gye di sɛ biribiara a ɛwɔ asase yi soɔ no wɔ wura.","When a palm frond is seen on a piece of land or a mound, it warns others that that particular place is owned by someone, supporting the Akans' belief that everything on earth is owned by someone.",
45202,Wɔn a wɔwɔ saa haw yi no apɔmuden wɔ wɔn atenka mu no wɔ fam ɛsiane sɛ yadeɛ yi bɛyɛ adesoa ne animguaseɛ ma wɔn ne mpo wɔn mmusua.,Those with this problem are emotionally healthy because this disease will be a burden and shame to them and even their families.,
41641,11. Amuamuani: Mmaa ne mmarima nyinaa tumi di saa agorɔ yi.Wɔtumi di no awia ne anwummerɛ nyinaa.,11. Amuamuani: Females and males can play this game. It can be play in the afternoon and in the evening,
46684,"Ԑwom sԑ deԑ ԑbԑsi biara bԑsi deԑ, nanso momma yԑnni akwangyerԑ, nkyerԑkyerԑ ne nhyehyԑeԑ ahodoᴐ a Dumgya Adwumakuo no ne adwumakuo ahodoᴐ binom sԑessss wᴐn berԑ de ma yԑn no so, ԑsiane sԑ nkwa yԑ adeԑ nyinaa.","Although whatever happens, let us follow the guidelines, instructions and policies that the Dumgya Board and other agencies give us at the right time, because life is everything.",
42971,"Afei yɛtumi nyam yɛn nsateaa num no de di nkra, de kyea, de da yɛn ho adi kyerɛ obi wɔ baabi, de gyina ɛhyɛn anaa de kyerɛ sɛ yɛmpene biribi so.","We also wave to say farewell, greet, indicate our presence in a crowd, stop a commercial vehicle, or express agreement with something.",
43925,"Deɛ ɛtwa toɔ koraa no, saa no sane hwɛ sɛ nipadua no bɛnya nsuo ne ahoɔdennuro binom dodoɔ a ɛhia mma no mmoro so.","Finally, the kidney also ensures that the body gets enough water and certain nutrients that are not excessive.",
41634,"Wɔyɛ biribi te sɛ apa ketewa bi wɔ fam, na wɔatwane ntɛ asisi so.Sɛ w'atɛ tumi bɔ obi deɛ firi apa no so to fam a, na woafa atɛ a wo deɛ no bɔ too fam no.","It involves players using their marbles to hit and knock other marbles out of the ring or mat, and the player who successfully hits and collects the marbles wins them.",
42982,"Yɛn nyinaa nim sɛ akyekyedeɛ akyi yɛ adeɛ a ɛyɛ den pa ara yie, na mpo sɛ wopɛ sɛ wokum aboa no a, wobrɛ.","We all know how hard the back of a tortoise is, considering how difficult it is even to kill it.",
42385,"Akanfoɔ nnabuo mu no, wɔwɔ nnapɔnna anaa nna bɔne ahodoɔ nsia.","In Akans calendar, they have six sacred days.",
40567,"Ɔde kaa ho sɛ, ɔno na wama wɔn ahoɔden a na wɔhia nyinaa.","He added that, she gave them the strength not to luck anything.",
45902,"Wᴐyε mmra mmra, na wᴐka asεm sεdeε εteε, wᴐmfa nwadawada.","they are very principles, and they say things as they are, they do not wind.",
43850,Asasewosoɔ baako a ɛbɛgyee ntrɛha wɔ ɔman no mu ne deɛ ɛsii wɔ kuro baako a wɔfrɛ no Gilan mu no.,One earthquake that spread throughout the country was that in a city called Gilan.,
41520,"Wei asi ɛsiane sɛ Adwumakuo a ɛhwɛ Aman foforɔ nsɛm so wɔ Nigeria no de too dwa bɛyɛɛ bosome nie sɛ wɔmma Nigera foɔ a wɔnnyaa mfeɛ 40 akwantuo akwanya krataa mma wɔnkɔ United Arab Emirates, sɛdeɛ wɔn man ba no kaa sɛ wɔde akwantuo mu akwanya mmara foforɔ aba, ɛnna wɔagyae  sɛ wɔde nsrahwɛ akwantuo akwanya krataa ma nnipa a wɔnnii mfeɛ 40, agye sɛ wɔn a wɔrepɛ abusua akwantuo akwannya krataa no.","This comes merely a month after Nigeria’s foreign ministry announced that Nigerians under the age of 40 will no longer be issued tourist visas to the United Arab Emirates as the Emirati introduced a new visa regime and has stopped issuing tourist visas to persons under the age of 40 years, except for those applying for family visas.",
42781,"Ↄkaa wei ɛsiane sɛ anyɛ hwee koraa no, akyerɛkyerɛfoɔ a wɔtwerɛɛ sɔhwɛ Ↄbɛnem 2021 mu fa dodoɔ no ara dii nkuguo wɔ adesuadeɛ mmienu mu.","He said this because, on average, the majority of the teachers who sat for the examination in March 2021 failed in two subjects.",
47102,Glandular nam no yԑ nam a ԑsԑ awodeԑ kwan no mu.,The glandular meat is the meat that resembles the inside of the reproductive tract.,
44622,Wɔn a wɔato wɔn monaa no tumi fa ateetee mu mfeɛ pii.,Victims can go through abuse for years.,
46709,"Apᴐmutenetene adwuma a wobԑtumi ayԑ no wᴐ adidie akyiri ara ne sԑ wobԑyԑ sԑdeԑ worebu nkotodwe no, na woatena wo nan no so kakra (Vajrasana) ԑsiane sԑ ԑboa aduane nnaneԑ dwumadie no.","The only exercise you can do after a meal is to do the kneeling position, and sit on your legs slightly (Vajrasana) as it helps the digestive process.",
45515,"Awerɛhoɔ berɛm o, anigyeɛ berɛm o, Akanfoɔ de nsa di dwuma.","In times of sorrow or in times of happiness, Akans use alcohol.",
46720,"Ɛte saa deɛ a, ɛnneɛ momma yɛnhwɛ nsɛnkyerɛnneɛ a ɛtaa da adi.","If so, let’s take a look at the most common signs.",
41043,"Yɛma abaatan yi due, Nyankopↄn mfa abↄfra no kra nsie yie.","We wish this father due, God bless the soul of the child.",
44597,"Guava ne n’ahaban no si kokoram kwan, na εmma no nnyini.",Guava and its leaves prevent cancer from growing.,
45773,Nnwomtie ne Nnwomtoɔ te adwenemuhaw so anaa ɛtumi yi firi hɔ.,Singing and listening to music reduces or cures stress.,
43441,"Afei nso, ɛbɛma woatumi aduru wo botaeɛ ho ntɛm, na ɛsiane sɛ woakyekyɛ adwuma no mu nti, ɛmu duro anaa ne kɛseɛ no rentumi nhunahuna wo bio na amma w'abam ammu anaa ehu biara anka wo.","It will also allow you to reach your goals faster, and because you have divided the work, the weight or size will no longer intimidate you and cause discouragement or fear in you.",
41683,"“Yɛne wɔn akasa yie aduru akyiri, enti megye di sɛ berɛ rekɔ anim no yɛn adwadifoɔ no bɛsusu ɛboɔ no mu nsonsonoeɛ no.”","We have had further discussions with the traders, and I believe that they will heed our advice and support the measures put in place""",
45734,"Kosua mfimfini: Ԑsiane nsunsuansoᴐ a kosua mfimfini wᴐ wᴐ adwene no soᴐ nti, sԑ obi hwere kosua mfimfini a na wahwere adeԑ.","Egg yoke: Due the health benefits of egg yokes to the brain, whoever misses it in their diet have lost something great.",
42007,"Saa nnuane titire yinom bi ne fufuo, banku, ampesie, ɛtɔ, dɔkono, gari ne adua, ne deɛ ɛkeka ho.","These staple foods include fufu, beans, ampesie, drops, beans, garlic and vegetables, among others.",
40970,Ɛnam so maa nnipa dodoↄ a wↄn nsa kaa kasamfonin no bi no kyɛ maa afoforↄ maa no twee apolisiifoↄ adwene sii saa anyambrasɛm ne anieɛyaahyɛ yi so.,"This caused the number of people who received some of the videos to shared with others to draw the attention of the police to thi
s scandal.",
42701,Wɔyɛ yei nso de kyerɛ no abrabɔ pa.,they do these to teach the child good life.,
42646,"Bio, na wɔwɔ akyiwadeɛ binom a ɛnsɛ ɔpemfoɔ yɛ anaasɛ obi yɛ kyerɛ ɔbaa a ɔnyem.","Again, they had some taboos that a woman should not commit when she is pregnant.",
46739,Ma w'ani nna hɔ wɔ nipa a wo ne no nya nna mu nkitahodie ho.,Be careful about who you have sex with.,
44582,"Ɛtumi ma yaw a mmaa kᴐ mu wᴐ wᴐn afikyikorᴐ mu no gyae, anaa εte so.","It can relieve, or reduce, the pain women experience during their periods.",
40714,Nnipa baasa binom ahwere wɔn nkwa wɔ lɔre akwanhyia bi a ɛsii Sunyani rekɔ Techiman kwantempɔn no so.,Three people have lost their souls in a fatal accident which occurred at the Sunyani Techiman road.,
40784,"Nsɛm a Ɔsoafoɔ yi de too dwa no bi ne sɛ, ""Yɛaka akyerɛ bammɔ adwumakuo a ɛwɔ ɔman yi mu no nyinaa sɛ wɔmmoa mma yɛnkyere nnipa a wɔresɛe yɛn nsaase no nyinaa.","Some of his statements are, "" We have informed all the security personnel in the country to help in arresting the person destroying our lands.",
41932,"Mma nimdeɛ wei nka wo nko ara wo tirim, kyɛ ma afoforɔ nso bi, na ka ho asɛm.","Don’t just keep this knowledge in your head, share it with others, and talk about it.",
46083,"Gyidie ho nsɛnsɛm; Sɛ nokorɛdie anna adi wɔ awareɛ anaa mpenatweɛ mu a, ɛtumi kum no.","trust issues; if there is no truthfulness in the marriage or in the dating, it can kill it.",
46903,"Ansa na kuani biara bɛfiri n'adwuma ase no, ɔdi kan sese sika dodoɔ a ɔbɛhia no ahyɛaseɛ no.","Before each farmer starts his business, he first sets the amount of money he will need in the beginning.",
